,weightclass,R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
225,Women's Bantamweight,Holly Holm,Marion Reneau,-255.0,215,39.21568627,215.0,7/15/2015,"San Diego, California, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,0,2,0,45.5,0.375,0.5,0.0,0.0,2,0,4,0,0,0,1,0,1,0,2,Orthodox,167.64,172.72,135,0,1,0,44.0,0.2,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,Southpaw,172.72,175.26,145,33,38,0,1,1,1,0,1,0,0,1,-5.08,-2.54,-5,1.5,0.5,0.0,0,1,11.0,10.0,,,,10.0,,,,,,,,,,,,,11.0,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,171.0,470.0,1440.0,550.0,250.0,710.0
226,Featherweight,Conor McGregor,Donald Cerrone,-305.0,275,32.78688525,275.0,1/18/2020,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,5,2,0,0,,0.46,1.3,1.21,0.36,8,10,71,1,0,0,7,10,6,0,23,Orthodox,185.42,185.42,155,1,0,0,,0.48,0.0,0.75,0.62,7,2,24,4,1,0,1,7,0,0,9,Southpaw,175.26,187.96,155,31,36,-1,0,1,14,-8,47,-3,3,6,10.16,-2.54,-5,0.0,1.3,0.46,0,1,,,,,,,,,,,4.0,,,,13.0,,,,,,,,,5.0,,,,,neither,KO/TKO,Punches,1.0,0:40,40.0,700.0,600.0,1500.0,600.0,-225.0,800.0
227,Featherweight,Conor McGregor,Nate Diaz,-425.0,340,23.52941176,340.0,3/5/2016,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,5,0,1,0,46.04761905,0.42,1.095238095,0.714285714,0.308571429,5,8,50,2,0,1,2,2,8,0,13,Southpaw,182.88,193.04,170,0,7,0,30.85714286,0.495714286,0.0,0.714285714,0.257142857,7,0,11,2,0,0,1,6,0,0,7,Southpaw,175.26,187.96,155,27,30,0,-6,-2,6,-8,39,0,-4,8,7.62,5.08,-3,15.19047619,1.095238095,0.0,0,1,,,,,,,,,,,,0.0,,,3.0,,,,,,,,,5.0,,,,,neither,SUB,Rear Naked Choke,2.0,4:12,552.0,700.0,900.0,1800.0,600.0,-270.0,1050.0
228,Featherweight,Conor McGregor,Dennis Siver,-975.0,775,10.25641026,775.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,5,0,1,0,39.55555556,0.339444444,0.222222222,0.722222222,0.313888889,4,7,42,0,0,0,6,3,2,0,11,Orthodox,167.64,177.8,145,0,4,0,25.25,0.4025,0.0,1.25,0.45,4,0,6,0,0,0,1,3,0,0,4,Southpaw,175.26,187.96,155,26,36,0,-3,0,7,-7,36,0,0,2,-7.62,-10.16,-10,14.30555556,0.222222222,-0.527777778,0,1,10.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,10.0,,,,Red,KO/TKO,Punch,2.0,1:54,414.0,800.0,1800.0,1250.0,1500.0,-550.0,1500.0
229,Featherweight,Conor McGregor,Diego Brandao,-690.0,560,14.49275362,560.0,7/19/2014,"Dublin, Leinster, Ireland", Ireland,Red,False,Featherweight,MALE,5,1,0,0,23.66666667,0.448333333,0.333333333,2.166666667,0.508333333,3,2,12,1,0,0,2,0,2,0,4,Orthodox,170.18,172.72,145,0,2,0,37.0,0.47,0.0,2.0,0.4,2,0,4,0,0,0,1,1,0,0,2,Southpaw,175.26,187.96,155,26,27,-1,-2,1,2,-2,8,1,-1,2,-5.08,-15.24,-1,-13.33333333,0.333333333,0.166666667,0,1,,13.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,4:05,245.0,400.0,825.0,1100.0,650.0,-170.0,1000.0
230,Featherweight,Conor McGregor,Max Holloway,-245.0,225,40.81632653,225.0,8/17/2013,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,3,1,0,0,70.6,0.366,0.0,0.0,0.0,3,2,12,0,0,1,1,1,0,0,3,Orthodox,180.34,175.26,155,0,1,0,21.0,0.6,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Southpaw,175.26,187.96,155,25,21,-1,-1,2,2,-2,11,0,0,0,5.08,-12.7,4,49.6,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,325.0,525.0,1050.0,850.0,-125.0,600.0
231,Lightweight,Conor McGregor,Donald Cerrone,-305.0,275,32.78688525,275.0,1/18/2020,"Las Vegas, Nevada, USA", USA,Red,False,Welterweight,MALE,5,2,0,0,,0.46,1.3,1.21,0.36,8,10,71,1,0,0,7,10,6,0,23,Orthodox,185.42,185.42,155,1,0,0,,0.48,0.0,0.75,0.62,7,2,24,4,1,0,1,7,0,0,9,Southpaw,175.26,187.96,155,31,36,-1,0,1,14,-8,47,-3,3,6,10.16,-2.54,-5,0.0,1.3,0.46,0,1,,,,,,,,,,,4.0,,,,13.0,,,,,,,,,5.0,,,,,neither,KO/TKO,Punches,1.0,0:40,40.0,700.0,600.0,1500.0,600.0,-225.0,800.0
232,Lightweight,Conor McGregor,Nate Diaz,-425.0,340,23.52941176,340.0,3/5/2016,"Las Vegas, Nevada, USA", USA,Blue,False,Welterweight,MALE,5,0,1,0,46.04761905,0.42,1.095238095,0.714285714,0.308571429,5,8,50,2,0,1,2,2,8,0,13,Southpaw,182.88,193.04,170,0,7,0,30.85714286,0.495714286,0.0,0.714285714,0.257142857,7,0,11,2,0,0,1,6,0,0,7,Southpaw,175.26,187.96,155,27,30,0,-6,-2,6,-8,39,0,-4,8,7.62,5.08,-3,15.19047619,1.095238095,0.0,0,1,,,,,,,,,,,,0.0,,,3.0,,,,,,,,,5.0,,,,,neither,SUB,Rear Naked Choke,2.0,4:12,552.0,700.0,900.0,1800.0,600.0,-270.0,1050.0
233,Lightweight,Conor McGregor,Dennis Siver,-975.0,775,10.25641026,775.0,1/18/2015,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,5,0,1,0,39.55555556,0.339444444,0.222222222,0.722222222,0.313888889,4,7,42,0,0,0,6,3,2,0,11,Orthodox,167.64,177.8,145,0,4,0,25.25,0.4025,0.0,1.25,0.45,4,0,6,0,0,0,1,3,0,0,4,Southpaw,175.26,187.96,155,26,36,0,-3,0,7,-7,36,0,0,2,-7.62,-10.16,-10,14.30555556,0.222222222,-0.527777778,0,1,10.0,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,10.0,,,,Red,KO/TKO,Punch,2.0,1:54,414.0,800.0,1800.0,1250.0,1500.0,-550.0,1500.0
234,Lightweight,Conor McGregor,Diego Brandao,-690.0,560,14.49275362,560.0,7/19/2014,"Dublin, Leinster, Ireland", Ireland,Red,False,Featherweight,MALE,5,1,0,0,23.66666667,0.448333333,0.333333333,2.166666667,0.508333333,3,2,12,1,0,0,2,0,2,0,4,Orthodox,170.18,172.72,145,0,2,0,37.0,0.47,0.0,2.0,0.4,2,0,4,0,0,0,1,1,0,0,2,Southpaw,175.26,187.96,155,26,27,-1,-2,1,2,-2,8,1,-1,2,-5.08,-15.24,-1,-13.33333333,0.333333333,0.166666667,0,1,,13.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,4:05,245.0,400.0,825.0,1100.0,650.0,-170.0,1000.0
235,Lightweight,Conor McGregor,Max Holloway,-245.0,225,40.81632653,225.0,8/17/2013,"Boston, Massachusetts, USA", USA,Red,False,Featherweight,MALE,3,1,0,0,70.6,0.366,0.0,0.0,0.0,3,2,12,0,0,1,1,1,0,0,3,Orthodox,180.34,175.26,155,0,1,0,21.0,0.6,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Southpaw,175.26,187.96,155,25,21,-1,-1,2,2,-2,11,0,0,0,5.08,-12.7,4,49.6,0.0,0.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,325.0,525.0,1050.0,850.0,-125.0,600.0
236,Middleweight,Luke Rockhold,David Branch,-500.0,400,20.0,400.0,9/16/2017,"Pittsburgh, Pennsylvania, USA", USA,Red,False,Middleweight,MALE,5,0,1,0,19.2,0.43,0.0,2.0,0.396,2,2,14,0,0,1,2,0,0,0,3,Orthodox,185.42,198.12,185,1,0,0,29.71428571,0.59,0.857142857,0.428571429,0.214285714,5,2,12,2,0,0,0,2,3,0,5,Southpaw,190.5,195.58,185,32,35,1,1,-3,-2,0,2,-2,-2,-3,-5.08,2.54,-3,-10.51428571,-0.857142857,1.571428571,0,1,9.0,3.0,,,,,,,3.0,,,,,,,,,,,,,9.0,,,,,,,Red,KO/TKO,Punches,2.0,4:05,545.0,275.0,750.0,240.0,1400.0,210.0,750.0
237,Middleweight,Luke Rockhold,Michael Bisping,-750.0,525,13.33333333,525.0,6/4/2016,"Los Angeles, California, USA", USA,Blue,True,Middleweight,MALE,5,0,3,0,55.72,0.3884,0.2,1.04,0.2672,4,7,69,1,0,2,7,9,0,0,18,Orthodox,185.42,190.5,185,0,5,0,31.83333333,0.613333333,1.0,0.5,0.25,5,1,11,1,0,0,0,2,3,0,5,Southpaw,190.5,195.58,185,31,37,0,-2,-1,13,-6,58,0,7,-3,-5.08,-5.08,-6,23.88666667,-0.8,0.54,0,1,4.0,0.0,,,,,,,0.0,,,,,,3.0,,,,,,,4.0,,,,,,,Red,KO/TKO,Punch,1.0,3:36,216.0,800.0,1200.0,160.0,2200.0,-145.0,1000.0
238,Middleweight,Luke Rockhold,Michael Bisping,-525.0,450,19.04761905,450.0,11/7/2014,"Sydney, New South Wales, Australia", Australia,Red,False,Middleweight,MALE,5,0,1,0,51.38095238,0.397619048,0.238095238,1.238095238,0.318095238,4,6,54,1,0,1,5,9,0,0,15,Orthodox,185.42,190.5,185,0,2,0,7.333333333,0.676666667,0.666666667,0.0,0.0,2,1,3,0,0,0,0,1,1,0,2,Southpaw,190.5,195.58,185,30,35,0,-1,2,13,-5,51,1,8,-1,-5.08,-5.08,-5,44.04761905,-0.428571429,1.238095238,0,1,9.0,5.0,,,,,,,5.0,,,,,,,,,,,,,9.0,,,,,,,Red,SUB,Guillotine Choke,2.0,0:57,357.0,245.0,525.0,400.0,2500.0,120.0,900.0
239,Middleweight,Luke Rockhold,Tim Boetsch,-1000.0,800,10.0,800.0,4/26/2014,"Baltimore, Maryland, USA", USA,Red,False,Middleweight,MALE,3,0,1,0,32.07692308,0.512307692,0.846153846,1.384615385,0.210769231,4,5,33,0,0,2,3,3,0,0,8,Orthodox,182.88,187.96,185,0,1,0,9.0,0.515,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,Southpaw,190.5,195.58,185,29,33,0,0,3,7,-4,31,0,2,0,-7.62,-7.62,-4,23.07692308,0.846153846,1.384615385,0,1,13.0,5.0,,,,,,,5.0,,,,,,,,,,,,,13.0,,,,,,,Red,SUB,Kimura,1.0,2:08,128.0,160.0,950.0,450.0,2000.0,125.0,1300.0
240,Middleweight,Luke Rockhold,Costas Philippou,-405.0,360,24.69135802,360.0,1/15/2014,"Duluth, Georgia, USA", USA,Red,False,Middleweight,MALE,5,1,0,0,30.85714286,0.397142857,0.285714286,0.428571429,0.237142857,5,2,19,0,0,1,2,2,0,0,5,Orthodox,180.34,185.42,185,1,0,0,6.0,0.4,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,190.5,195.58,185,29,34,0,0,5,5,-1,18,0,2,0,-10.16,-10.16,-5,24.85714286,0.285714286,0.428571429,0,1,10.0,6.0,,,,,,,6.0,,,,,,,,,,,,,10.0,,,,,,,Red,,,,,,160.0,900.0,250.0,2050.0,350.0,350.0
241,Women's Bantamweight,Miesha Tate,Raquel Pennington,-140.0,120,71.42857143,120.0,11/12/2016,"New York City, New York, USA", USA,Blue,False,Women's Bantamweight,FEMALE,3,0,3,0,50.85714286,0.528571429,0.857142857,1.285714286,0.537142857,3,2,18,0,0,1,2,0,2,0,5,Orthodox,170.18,170.18,135,1,0,0,31.625,0.42375,1.375,1.125,0.20125,5,3,24,3,1,0,3,0,1,0,5,Orthodox,167.64,165.1,135,30,28,1,3,-2,0,1,-6,-3,0,1,2.54,5.08,2,19.23214286,-0.517857143,0.160714286,0,1,8.0,1.0,,,,1.0,,,,,,,,,,,,,8.0,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,160.0,250.0,335.0,750.0,725.0,900.0
242,Women's Bantamweight,Miesha Tate,Amanda Nunes,265.0,-325,265.0,30.76923077,7/9/2016,"Las Vegas, Nevada, USA", USA,Blue,True,Women's Bantamweight,FEMALE,5,0,3,0,21.16666667,0.583333333,0.5,1.0,0.303333333,3,1,10,0,0,0,1,3,1,0,5,Orthodox,172.72,175.26,145,0,5,0,35.71428571,0.455714286,1.571428571,1.285714286,0.23,5,2,23,2,1,0,3,0,1,0,5,Orthodox,167.64,165.1,135,29,28,0,-2,-2,0,1,-13,-2,3,0,5.08,10.16,1,-14.54761904,-1.071428571,-0.285714286,0,1,4.0,0.0,,,,0.0,,,,,,,,,,,,,4.0,,,,,,,,,,Red,SUB,Rear Naked Choke,1.0,3:16,196.0,250.0,700.0,175.0,900.0,600.0,350.0
243,Women's Bantamweight,Miesha Tate,Jessica Eye,-200.0,170,50.0,170.0,7/25/2015,"Chicago, Illinois, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,0,1,0,64.0,0.386666667,0.0,0.0,0.0,1,2,8,0,0,0,0,0,0,1,1,Orthodox,167.64,167.64,125,0,3,0,30.4,0.468,1.4,1.2,0.228,3,2,15,1,1,0,2,0,0,0,3,Orthodox,167.64,165.1,135,28,28,0,-2,-2,-2,0,-7,-1,1,0,0.0,2.54,0,33.6,-1.4,-1.2,0,1,5.0,2.0,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,-105.0,350.0,475.0,1500.0,1000.0,525.0
244,Women's Bantamweight,Miesha Tate,Sara McMann,165.0,-175,165.0,57.14285714,1/31/2015,"Las Vegas, Nevada, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,0,1,0,19.66666667,0.666666667,0.0,2.333333333,0.516666667,1,1,5,1,0,1,0,1,0,0,2,Orthodox,167.64,167.64,135,0,2,0,32.25,0.49,1.25,1.5,0.285,2,2,12,1,0,0,2,0,0,0,2,Orthodox,167.64,165.1,135,28,34,0,-1,-1,0,1,-7,0,1,0,0.0,2.54,-6,-12.58333333,-1.25,0.833333333,0,1,3.0,2.0,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,Red,M-DEC,,3.0,5:00,900.0,225.0,100.0,700.0,1200.0,1250.0,450.0
245,Women's Bantamweight,Miesha Tate,Rin Nakai,-310.0,280,32.25806452,280.0,9/20/2014,"Saitama, Japan", Japan,Red,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,154.94,152.4,135,0,1,0,24.66666667,0.496666667,1.666666667,1.666666667,0.296666667,1,2,9,1,0,0,1,0,0,0,1,Orthodox,167.64,165.1,135,28,27,0,-1,-1,-1,2,-9,-1,0,0,-12.7,-12.7,1,-24.66666667,-1.666666667,-1.666666667,0,1,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,110.0,350.0,,,,
246,Women's Bantamweight,Miesha Tate,Liz Carmouche,-185.0,170,54.05405405,170.0,4/19/2014,"Orlando, Florida, USA", USA,Red,False,Women's Bantamweight,FEMALE,3,1,0,0,32.33333333,0.586666667,0.666666667,1.333333333,0.666666667,1,2,6,1,0,0,0,1,0,0,1,Orthodox,167.64,167.64,125,2,0,0,23.5,0.51,1.5,2.0,0.375,0,2,6,1,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,27,30,1,0,1,1,0,0,0,1,0,0.0,2.54,-3,8.83333333,-0.833333333,-0.666666667,0,1,7.0,3.0,,,,3.0,,,,,,,,,,,,,7.0,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,105.0,300.0,450.0,1100.0,675.0,600.0
247,Women's Bantamweight,Miesha Tate,Cat Zingano,105.0,-115,105.0,86.95652174,4/13/2013,"Las Vegas, Nevada, USA", USA,Blue,False,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,167.64,172.72,145,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,165.1,135,26,30,0,0,0,0,0,0,0,0,0,0.0,7.62,-4,0.0,0.0,0.0,0,1,4.0,1.0,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,Red,KO/TKO,Knees,3.0,2:55,775.0,245.0,149.0,487.0,591.0,1350.0,650.0
248,Heavyweight,Stipe Miocic,Francis Ngannou,117.0,-137,117.0,72.99270073,3/27/2021,"Las Vegas, Nevada, USA",USA,Blue,True,Heavyweight,MALE,5,0,4,0,2.54,0.41,0.4,0.2,0.33,6,2,20,1,0,0,0,9,1,0,10,Orthodox,193.04,210.82,250,0,2,0,4.82,0.53,0.0,1.86,0.34,6,3,44,7,0,0,5,9,0,0,14,Orthodox,193.04,203.2,240,38,34,0,2,0,-4,-1,-24,-6,0,1,0.0,7.62,-4,-2.28,0.4,-1.66,1,1,1.0,0.0,,,,,0.0,,,,,,,,3.0,,,,,1.0,,,,,,,,13.0,Red,KO/TKO,,,,,375.0,1200.0,1400.0,2500.0,250.0,-130.0
249,Heavyweight,Stipe Miocic,Daniel Cormier,-106.0,-112,94.33962264,89.28571429,8/15/2020,"Las Vegas, Nevada, USA",USA,Red,True,Heavyweight,MALE,5,1,0,0,4.25,0.52,0.5,1.95,0.44,12,2,58,10,0,1,6,8,4,0,19,Orthodox,180.34,182.88,235,0,1,0,4.95,0.52,0.0,2.2,0.37,6,3,39,6,0,0,4,9,0,0,13,Orthodox,193.04,203.2,240,37,41,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,1,1,1.0,0.0,,,,,0.0,,,,,,,,3.0,,,,,1.0,,,,,,,,6.0,Red,U-DEC,,,,,400.0,325.0,2000.0,600.0,155.0,250.0
250,Heavyweight,Stipe Miocic,Daniel Cormier,-160.0,140,62.5,140.0,7/7/2018,"Las Vegas, Nevada, USA", USA,Blue,True,Heavyweight,MALE,5,0,1,0,52.81818182,0.538181818,0.636363636,1.545454545,0.404545455,4,2,33,6,0,1,3,2,3,0,9,Orthodox,180.34,182.88,235,0,6,0,49.71428571,0.537857143,0.0,1.642857143,0.374285714,6,2,34,4,0,0,4,8,0,0,12,Orthodox,193.04,203.2,240,35,39,0,-5,-2,-3,0,-1,2,-6,3,-12.7,-20.32,-4,3.10389611,0.636363636,-0.097402598,0,1,,0.0,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,,,,,,4.0,Red,KO/TKO,Punches,1.0,4:33,273.0,215.0,363.0,2500.0,775.0,155.0,617.0
251,Heavyweight,Stipe Miocic,Francis Ngannou,150.0,-170,150.0,58.82352941,1/20/2018,"Boston, Massachusetts, USA", USA,Red,True,Heavyweight,MALE,5,0,6,0,14.0,0.566666667,0.166666667,0.0,0.0,6,0,8,0,0,0,0,4,1,1,6,Orthodox,193.04,210.82,250,0,5,0,48.15384615,0.523076923,0.0,1.307692308,0.370769231,5,2,29,3,0,0,3,8,0,0,11,Orthodox,193.04,203.2,240,35,31,0,1,1,-5,2,-21,-3,-3,1,0.0,7.62,4,-34.15384615,0.166666667,-1.307692308,0,1,1.0,0.0,,,,,0.0,,,,,,,,7.0,,,,,1.0,,,,,,,,,Red,U-DEC,,5.0,5:00,1500.0,900.0,1500.0,1950.0,1100.0,220.0,-165.0
252,Heavyweight,Stipe Miocic,Junior Dos Santos,-165.0,145,60.60606061,145.0,5/13/2017,"Dallas, Texas, USA", USA,Red,True,Heavyweight,MALE,5,0,1,0,59.13333333,0.516666667,0.066666667,0.333333333,0.233333333,9,3,41,4,0,0,4,8,0,0,12,Orthodox,193.04,195.58,238,0,4,0,50.0,0.528333333,0.0,1.416666667,0.401666667,4,2,28,2,0,0,3,7,0,0,10,Orthodox,193.04,203.2,240,34,33,0,-3,5,2,-1,13,2,1,0,0.0,-7.62,1,9.13333333,0.066666667,-1.083333334,0,1,4.0,0.0,,,,,0.0,,,,,,,,6.0,,,,,4.0,,,,,,,,,Red,KO/TKO,Punch,1.0,2:22,142.0,500.0,415.0,1800.0,1650.0,125.0,150.0
253,Heavyweight,Stipe Miocic,Alistair Overeem,-145.0,125,68.96551724,125.0,9/10/2016,"Cleveland, Ohio, USA", USA,Red,True,Heavyweight,MALE,5,0,4,0,36.33333333,0.756666667,0.0,0.333333333,0.277777778,4,3,17,0,0,0,2,4,0,0,6,Orthodox,193.04,203.2,265,0,3,0,51.45454545,0.525454545,0.0,1.454545455,0.347272727,3,2,27,1,0,0,3,6,0,0,9,Orthodox,193.04,203.2,240,34,36,0,1,1,-3,-1,-10,-1,-2,0,0.0,0.0,-2,-15.12121212,0.0,-1.121212122,0,1,3.0,0.0,,,,,0.0,,,,,,,,8.0,,,,,3.0,,,,,,,,,Red,KO/TKO,Punch,1.0,4:27,267.0,800.0,700.0,2500.0,1200.0,115.0,120.0
254,Heavyweight,Stipe Miocic,Andrei Arlovski,-240.0,220,41.66666667,220.0,1/2/2016,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,3,0,7,0,22.55555556,0.447777778,0.277777778,0.111111111,0.111111111,7,4,34,5,0,1,2,9,2,0,14,Orthodox,190.5,195.58,240,0,1,0,59.44444444,0.49,0.0,1.777777778,0.424444444,3,2,25,0,0,0,3,4,0,0,7,Orthodox,193.04,203.2,240,33,36,0,6,4,7,-2,9,5,5,2,-2.54,-7.62,-3,-36.88888888,0.277777778,-1.666666667,0,1,2.0,3.0,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,Blue,KO/TKO,Punch,1.0,0:54,54.0,200.0,500.0,1800.0,1800.0,155.0,380.0
255,Heavyweight,Stipe Miocic,Mark Hunt,-235.0,195,42.55319149,195.0,5/9/2015,"Adelaide, South Australia, Australia", Australia,Red,False,Heavyweight,MALE,5,1,0,0,32.66666667,0.415555556,0.111111111,0.777777778,0.377777778,4,4,22,1,0,0,1,4,0,0,5,Orthodox,177.8,182.88,265,1,0,0,52.75,0.47375,0.0,1.25,0.38375,3,2,20,0,0,0,3,3,0,0,6,Orthodox,193.04,203.2,240,32,41,0,0,1,-1,-2,2,1,1,0,-15.24,-20.32,-9,-20.08333333,0.111111111,-0.472222222,0,1,5.0,4.0,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,Red,KO/TKO,Punches,5.0,2:47,1367.0,340.0,900.0,825.0,2000.0,110.0,250.0
256,Heavyweight,Stipe Miocic,Fabio Maldonado,-650.0,535,15.38461538,535.0,5/31/2014,"Sao Paulo, Brazil", Brazil,Red,False,Heavyweight,MALE,5,0,3,0,84.85714286,0.572857143,0.714285714,0.428571429,0.214285714,3,3,20,0,0,1,2,1,0,0,4,Orthodox,185.42,190.5,205,0,2,0,54.16666667,0.46,0.0,1.5,0.503333333,3,1,14,0,0,0,3,2,0,0,5,Orthodox,193.04,203.2,240,31,34,0,1,0,-1,-2,6,0,-1,0,-7.62,-12.7,-3,30.69047619,0.714285714,-1.071428571,0,1,,7.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1.0,0:35,35.0,275.0,650.0,650.0,2000.0,-150.0,900.0
257,Heavyweight,Stipe Miocic,Gabriel Gonzaga,-290.0,260,34.48275862,260.0,1/25/2014,"Chicago, Illinois, USA", USA,Red,False,Heavyweight,MALE,3,0,2,0,12.58823529,0.568235294,0.588235294,1.058823529,0.475882353,4,6,26,1,0,0,0,7,4,0,11,Orthodox,187.96,193.04,242,0,1,0,52.4,0.486,0.0,1.6,0.404,3,1,11,0,0,0,2,2,0,0,4,Orthodox,193.04,203.2,240,31,34,0,1,1,7,-5,15,1,5,4,-5.08,-10.16,-3,-39.81176471,0.588235294,-0.541176471,0,1,12.0,8.0,,,,,8.0,,,,,,,,,,,,,12.0,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,450.0,1300.0,1150.0,675.0,-120.0,340.0
258,Heavyweight,Stipe Miocic,Shane del Rosario,-170.0,150,58.82352941,150.0,5/26/2012,"Las Vegas, Nevada, USA", USA,Red,False,Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,193.04,200.66,250,0,2,0,38.0,0.47,0.0,2.0,0.285,2,0,4,0,0,0,1,1,0,0,2,Orthodox,193.04,203.2,240,29,28,0,-2,-2,-2,0,-4,0,-1,0,0.0,-2.54,1,-38.0,0.0,-2.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,2.0,3:14,494.0,264.0,650.0,1130.0,631.0,180.0,345.0
259,Heavyweight,Stipe Miocic,Philip De Fries,-515.0,410,19.41747573,410.0,2/15/2012,"Omaha, Nebraska, USA", USA,Red,False,Heavyweight,MALE,3,0,1,0,14.0,0.6,0.0,3.0,0.6,1,0,3,0,0,0,1,0,0,0,1,Orthodox,195.58,208.28,250,0,1,0,68.0,0.47,0.0,4.0,0.57,1,0,3,0,0,0,1,0,0,0,1,Orthodox,193.04,203.2,240,29,25,0,0,0,0,0,0,0,0,0,2.54,5.08,4,-54.0,0.0,-1.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:43,43.0,,,,,,
